word	hanja	syn	def	pos	level 	
승부	勝負		A contest,match	1	C	
시기	時期		The time, the season	1	C	
신념	信念		belief,faith	1	C	
가라앉다			To sink (calm,settle,subside)	1	C	
신청하다	申請-		To apply (for)	2	C	
실은	實-		In reality, to tell the truth	3	C	
심판	審判		referencing,umpireship	1	C	
양심	良心		Conscience	1	C	
이사장	理事長		A director	1	C	
이자	利子		Interest	1	C	
자세하다	仔細-		Be detailed	4	C	
제안	提案		A proposal,suggestion	1	C	
제안하다	提案-		To propose,make a suggestion	2	C	
진급	進級		Promotion	1	C	
표준	標準		A standard, norm, criteria	1	C	
항구	港口		A port, a harbor	1	C	
허용	許容		Permission, allowance	1	C	
공군	空軍		The air force	1	C	
쾌감	快感		A pleasant sensation, a good feeling	1	C	
탄생	誕生		Birth	1	C	
하필	何必		Why necessarily? Why of all things?	3	C	
활용	活用		Practical use	1	C	
거액	巨額		A large sum of money	1	C	
고집하다	固執-		To be stubborn or  persistent	2	C	
교훈	敎訓		Edification or  giving instructions to	1	C	
단편	短篇		A piece, fragment	1	C	
명확하다	明確-		clear,precise	4	C	
생산자	生産者		A producer	1	C	
선진	先進		seniority,advance	1	C	
금액	金額		Amount ofmoney	1	C	
비행	飛行		Flying, aviation	1	C	
상관없다	相關-		To not be of concern	4	C	
수명	壽命		Life span	1	C	
신기하다	神奇-		To be marvelous,astounding	4	C	
예감	豫感		A presentiment, a premonition	1	C	
음식물	飮食物		Anything to eat or drink	1	C	
죄인	罪人		A criminal	1	C	
주의하다	注意-		Pay attention to	2	C	
그이			That person or  he or him / she or her	8	C	
유적	遺跡		Remains, relics,ruins	1	C	
일생	一生		one’s lifetime	1	C	
정보화	情報化		Change to an information orientation	1	C	
창작	創作		Creation, origination	1	C	
축소	縮小		Reduction, a cutback	1	C	
취향	趣向		Taste, liking, one’s inclinations	1	C	
탄생하다	誕生-		To be born	2	C	
학급	學級		A class (school)	1	C	
해군	海軍		The navy	1	C	
간판	看板		A signboard	1	C	
관리하다	管理-		To manage or  control or  supervise or  manage	2	C	
근거하다	根據-		To base sth on sth	2	C	
지급하다	支給-		To pay,allow,furnish sth	2	C	
논하다	論-		Argue, discuss,debate	2	C	
도덕	道德		Immorality	1	C	
보고하다	報告-		Report to a person	2	C	
사무소	事務所		Office	1	C	
상인	商人		merchant,trader	1	C	
선언하다	宣言-		declare,proclaim,announce	2	C	
소원	所願		one’s desire	1	C	
완성되다	完成-		To be accomplished	2	C	
서민	庶民		Common people	1	C	
소수	少數		A small number, a few	1	C	
연간	年間		For a year	1	C	
영화제	映畵祭		Movie festival	1	C	
의심	疑心		A doubt	1	C	
그놈			That person or  that guy	8	C	
적합하다	適合-		suitability,fitness	4	C	
조절하다	調節-		To regulate,tune	2	C	
임무	任務		A duty, an office, a task	1	C	
자연히	自然-		Naturally	3	C	
전용	專用		Exclusive or private use	1	C	
지극히	至極-		very,extremely	3	C	
청하다	請-		ask,request	2	C	
가상	假想		Imagination	1	C	
개방하다	開放-		To open or  to throw open	2	C	
국산	國産		A country’s product	1	C	
그대			You or  thou	8	C	
면적	面積		area,dimensions	1	C	
반성	反省		Reflection	1	C	
거절하다	拒絶-		Refuse or  reject	2	C	
구별하다	區別-		To distinguish between A and B	2	C	
다행	多幸		Good luck	1	C	
묘사하다	描寫-		To describe	2	C	
보장되다	保障-		Be secured	2	C	
부분적	部分的		Departmental	1	C	
불행	不幸		Unhappiness	1	C	
비명	悲鳴		A scream	1	C	
순수	純粹		purity,genuineness	1	C	
실질적	實質的		substantial,essential	1	C	
완성하다	完成-		To accomplish, to end successfully	2	C	
고통스럽다	苦痛-		Be painful or  torment	4	C	
곤란하다	困難-		Difficulty or  trouble	4	C	
공중	空中		The air or  the sky	1	C	
공해	公害		Environmental pollution	1	C	
대다수	大多數		A large majority	1	C	
무료	無料		Free	1	C	
상징하다	象徵-		Symbolize	2	C	
실현하다	實現-		To realize,bring to fruition	2	C	
안정되다	安定-		To be stable	2	C	
연설	演說		A public speech	1	C	
염려	念慮		anxiety,worry	1	C	
일자	日子		A date, the number of days	1	C	
전달되다	傳達-		To be delivered	2	C	
근로	勤勞		Labor or  exertion	1	C	
부담하다	負擔-		bear,shoulder a responsibility	2	C	
부회장	副會長		A vice president	1	C	
성실하다	誠實-		Be ripe	4	C	
실제	實際		The truth, a fact	3	C	
이상적	理想的		Abnormal	1	C	
절망	絶望		despair,hopelessness	1	C	
제시되다	提示-		To be presented	2	C	
주방	廚房		A kitchen, a cookroom	1	C	
창조하다	創造-		Create	2	C	
진출하다	進出-		Penetrate into, advance	2	C	
통과하다	通過-		Passage through	2	C	
투명하다	透明-		To be transparent, clear	4	C	
경력	經歷		one’s personal history	1	C	
분량	分量		quantity,measure	1	C	
불과	不過		Only, not more than	3	C	
수없이	數-		Be unable to do	3	C	
승진	昇進		promotion,advancement	1	C	
제한되다	制限-		To be restricted,limited	2	C	
지속되다	持續-		Be lasting a long time, be continous	2	C	
평가되다	評價-		To be appraised	2	C	
해안	海岸		The seashore, the coast	1	C	
흑인	黑人		A Negro	1	C	
사방	四方		The four directions	1	C	
실현	實現		realization,materialization	1	C	
연예인	演藝人		A performer, an entertainer	1	C	
해당되다	該當-		To be applied/applicable under	2	C	
감히	敢-		Daringly or  boldly	3	C	
강요하다	强要-		Insist on	2	C	
관습	慣習		Custom or  usage	1	C	
명의	名義		name,title	1	C	
밀접하다	密接-		Be close,intimate with	4	C	
심사	審査		judgment,examination	1	C	
유사하다	類似-		To be similar, to resemble	4	C	
일반인	一般人		Of the general public	1	C	
작성하다	作成-		To edit or compose, write up	2	C	
정기	定期		A fixed time period	1	C	
제의	提議		A proposal,an offer	1	C	
화장	化粧		Makeup	1	C	
강렬하다	强烈-		Intense or  strong or  severe	4	C	
면하다	免-		escape,avoid	2	C	
모색하다	摸索-		Evening twilight	2	C	
초반	初盤		The opening part (of a game of baduk)	1	C	
폭넓다	幅-		To be broad	4	C	
표현되다	表現-		To have been expressed	2	C	
학번	學番		Year of graduation	1	C	
허가	許可		Permission, grant, leave	1	C	
곡식	穀食		Cereals or  grain	1	C	
별다르다	別-		Be of a peculiar kind	4	C	
부품	部品		Parts, accessories	1	C	
상담	相談		Consultation	1	C	
속담	俗談		A proverb,saying	1	C	
북부	北部		The north part	1	C	
상당	相當		proper,fit,suitable	1	C	
오염되다	汚染-		To be polluted, contaminated	2	C	
오해	誤解		Misunderstanding	1	C	
의식	儀式		A ceremony	1	C	
제한하다	制限-		To restrict,limit	2	C	
존중하다	尊重-		appreciate,esteem,value	2	C	
음성	音聲		A voice	1	C	
장식	裝飾		Decoration	1	C	
전개하다	展開-		To unfold,evolve,spread out	2	C	
전반적	全般的		over-all,all	1	C	
한정되다	限定-		To be limiited, qualified	2	C	
감옥	監獄		Prison	1	C	
건전하다	健全-		Health or  soundness or  vitality	4	C	
광장	廣場		An open space or  a plaza or  public square	1	C	
당당하다	堂堂-		Dignified	4	C	
댐	dam		Dam	1	C	
물리학	物理學		Physics	1	C	
피해자	被害者		A sufferer, the injured party	1	C	
필수적	必須的		necessary,indispensable	1	C	
학용품	學用品		School things, supplies	1	C	
강남	江南		South of a river	1	C	
구속되다	拘束-		To be arrested	2	C	
방지	防止		Prevention, check	1	C	
보장	保障		guarantee,security	1	C	
억울하다	抑鬱-		To be regrettable, disappointing	4	C	
요구되다	要求-		To be requested, claimed	2	C	
학부모	學父母		Mothers of the students	1	C	
합리적	合理的		Rational	1	C	
해석하다	解釋-		To intrepret, construe	2	C	
주의	注意		attention,notice	1	C	
통계	統計		Statistics	1	C	
나침반	羅針盤		A compass	1	C	
농부	農夫		A farmer	1	C	
상상력	想像力		Imaginative powers	1	C	
예방	豫防		Prevention, protection	1	C	
완성	完成		completion,accomplishment	1	C	
유리하다	有利-		To be profitable, favorable	4	C	
증명하다	證明-		To prove,show,bear	2	C	
지적되다	指摘-		To be pointed out to	2	C	
보장하다	保障-		To secure,guarantee	2	C	
예외	例外		An exception	1	C	
완전	完全		Perfection, completeness	1	C	
제작하다	製作-		To produce,manufacture	2	C	
최대한	最大限		At the most, at the maximum	1	C	
휴식	休息		Rest, take a rest	1	C	
생산되다	生産-		To be produced	2	C	
진단	診斷		Diagnosis	1	C	
질병	疾病		A disease, sickness	1	C	
각기	各其		Each or  severally or  respectively	3	C	
향상	向上		Improve; elevation,rise	1	C	
관찰	觀察		Observation or  survey	1	C	
군사	軍士		A soldier or  a private	1	C	
귀신	鬼神		A ghost	1	C	
기초하다	基礎-		Make the basis for	2	C	
실습	實習		Actual training,practice	1	C	
자율	自律		self-control,autonomy	1	C	
집중되다	集中-		To concentrate	2	C	
창조적	創造的		Creatively	1	C	
천장	天障		The ceiling	1	C	
해결되다	解決-		To be settled, resolved	2	C	
대합실	待合室		A waiting room	1	C	
매장	賣場		A store, shop	1	C	
명칭	名稱		A name,title	1	C	
상업	商業		commerce,trade	1	C	
지출	支出		Expenses, expenditure	1	C	
개선하다	改善-		To renovate or  to improve	2	C	
계좌	計座		Account	1	C	
말기	末期		The end, final period	1	C	
망하다	亡-		Go to ruin	2	C	
문서	文書		A document	1	C	
기타	其他		The others or  the rest	1	C	
실태	實態		The actual conditions,reality	1	C	
애정	愛情		Love for a person, affection	1	C	
접하다	接-		adjoin,be adjacent to	2	C	
정성	精誠		True heart,devotion	1	C	
추가	追加		An addition	1	C	
해석	解析		Analysis, analytical research	1	C	
확인되다	確認-		To be confirmed	2	C	
가하다	加-		To add	2	C	
최종	最終		last,final,terminal	1	C	
검사	檢事		A public prosecutor	1	C	
대신하다	代身-		Relieve, replace another	2	C	
비율	比率		ratio,percentage	1	C	
생물	生物		A living thing	1	C	
소음	騷音		A noise,cacaphony	1	C	
양국	兩國		Both countries	1	C	
중부	中部		The center, middle part	1	C	
항의	抗議		A protest	1	C	
해당	該當		Come/fall under the purview of	1	C	
가구	家口		Family	1	C	
극히	極-		Exceedingly or  extremely	3	C	
대륙	大陸		A continent	1	C	
범인	犯人		A criminal	1	C	
손해	損害		damage,injury	1	C	
증권사	證券社		Securities corporation	1	C	
초원	草原		A plain, a prarie	1	C	
대출	貸出		Lending	1	C	
바치다	드리다		Give, offer	2	C	
발표되다	發表-		Be announced	2	C	
부정하다	否定-		Be uncertain,irregular	2	C	
소유자	所有者		Possessor	1	C	
액수	額數		A sum, an amount	1	C	
직전	直前		Just immediately before	1	C	
짐작하다	斟酌-		To guess, infer	2	C	
택하다	擇-		Choose, select	2	C	
설치되다	設置-		To be established	2	C	
총리	總理		General overseeing, presiding over	1	C	
무리	無理		Be unreasonable	1	C	
정면	正面		The front, the facade	1	C	
개국	個國		The foundation of a country	5	C	
근원	根源		The origin or  root or  source	1	C	
검토	檢討		An examination or  investigation or  study	1	C	
살인	殺人		Murder	1	C	
원			Goodness! Gracious!	10	C	
성질	性質		naure,disposition	1	C	
자판	字板		Keyboard	1	C	
중반	中盤		At the middle stage (of a game or contest, or otherwise)	1	C	
지시하다	指示-		To direct, instruct	2	C	
특수	特殊		characteristic,distinct,unique	1	C	
기획	企劃		Planning	1	C	
본성	本性		Original nature or character	1	C	
생산력	生産力		Productive capacity	1	C	
정치인	政治人		Politician	1	C	
의학	醫學		Medical science	1	C	
창조	創造		Creation	1	C	
홍보	弘報		Public information, public relations	1	C	
구분하다	區分-		To divide or  to classify	2	C	
사설	社說		An editorial	1	C	
승리	勝利		A victory	1	C	
좌우	左右		Left and right	1	C	
수십	數十		Tens of sth	6	C	
전개되다	展開-		To be unfolded,spread out	2	C	
회견	會見		An interview, a meeting	1	C	
흔적	痕跡		traces,signs,evidences	1	C	
고전	古典		A classic in literature	1	C	
비난	非難		Criticism, reproach	1	C	
메우다		메다'의 사동사	To carry,attach;put on	1	C	
아하			Dear me!  Goodness!	10	C	
지지	支持		support,backing	1	C	
경고	警告		Warning	1	C	
공개하다	公開-		Open to the public	2	C	
논쟁	論爭		Controversy, argument	1	C	
성명	聲明		A declaration,statement	1	C	
관리	官吏		A government official	1	C	
국제화	國際化		Internationalization	1	C	
근육	筋肉		Muscles	1	C	
아냐			No, that’s not the case	10	C	
품목	品目		The name of an article, a list of articles	1	C	
설치	設置		establisment,institution	1	C	
업종	業種		Types of industry	1	C	
운전사	運轉士		The driver (of a taxi)	1	C	
지속적	持續的		Continuous	1	C	
아유			Good heavens!	10	C	
차별	差別		distinction,differentiation	1	C	
구분	區分		A division or  section	1	C	
분노	憤怒		rage,anger	1	C	
의무	義務		A duty, an obligation	1	C	
요청하다	要請-		To ask for, to request	2	C	
일치하다	一致-		Agree with, to be in accord with	2	C	
뭘			What (implicit directobject)?	10	C	
정치권	政治權		Political rights	1	C	
대비하다	對備-		Provide for, prepare onself for	2	C	
영혼	靈魂		A soul, a spirit	1	C	
후기	後期		The latter term/period	1	C	
비중	比重		Specific gravity	1	C	
예컨대	例-		For example, such as	3	C	
전개	展開		unfolding,development,expansion	1	C	
접촉	接觸		contact,touch	1	C	
경기	景氣		The business market’s state	1	C	
계곡	溪谷		A valley or  gorge	1	C	
침묵	沈默		Silence	1	C	
표면	表面		Front, surface, exterior	1	C	
객관적	客觀的		Objective	1	C	
부대	部隊		A detachment, squad	1	C	
실체	實體		substance,essence	1	C	
엄격하다	嚴格-		To be strict, serious	4	C	
완전하다	完全-		To be perfect and faultless	4	C	
증가	增加		An increase,augmentation	1	C	
출연	出演		Going on stage	1	C	
특정하다	特定-		Specify	4	C	
공식	公式		A formula or  formality	1	C	
명예	名譽		Honor	1	C	
심정	心情		one’s heart, one’s feelings	1	C	
형사	刑事		A criminal, penal case	1	C	
희곡	戱曲		A drama, a play	1	C	
접근하다	接近-		approach,get near	2	C	
기후	氣候		Climate or  weather	1	C	
대응하다	對應-		Cope or correspond to	2	C	
인연	因緣		Cause and occasion	1	C	
일행	一行		A party, a troupe; a row, a line	1	C	
지도	指導		Instruction, guidance	1	C	
지식인	知識人		An intellectual	1	C	
진지하다	眞摯-		To be serious, earnest	4	C	
호흡	呼吸		Respiration, breath	1	C	
연기자	演技者		A performer, an actor	1	C	
별도	別途		A separate way	1	C	
지경	地境		A boundary,situation,state	5	C	
진행	進行		Progress, advance	1	C	
통증	痛症		An ache, pain	1	C	
하천	河川		A river, watercourse	1	C	
화학	化學		Chemistry	1	C	
남부	南部		The south part	1	C	
건설하다	建設-		To construct or  erect	2	C	
경쟁력	競爭力		Competitiveness	1	C	
온갖			All kinds, all sorts	6	C	
문자	文字		letters,character	1	C	
제작	製作		manufacture,production	1	C	
구입하다	購入-		Purchase or  buying	2	C	
선장	船長		A captain	1	C	
시점	時點		Point in time	1	C	
세계관	世界觀		A worldview	1	C	
의존하다	依存-		To depend on, rely on	2	C	
해당하다	該當-		To be applied/applicable under	2	C	
관념	觀念		An idea or  notion	1	C	
여건	與件		A postulate, a given condition	1	C	
통제	統制		control,regulation	1	C	
성장하다	成長-		To grow,be brought up	2	C	
소속	所屬		Belong to, attached to	1	C	
공포	恐怖		Fear or  dread	1	C	
평가하다	評價-		To evaluate, estimate, judge	2	C	
영양	營養		Nutrition	1	C	
육체	肉體		The flesh, the body	1	C	
대기	大氣		The atmosphere	1	C	
독립	獨立		Independence	1	C	
차량	車輛		vehicles,cars	1	C	
본질	本質		True nature,essence	1	C	
신분	身分		Social position	1	C	
실시되다	實施-		To be enforced	2	C	
증거	證據		evidence,proof	1	C	
초점	焦點		A focus, a focal point	1	C	
좋아			“That’s good”	10	C	
필요성	必要性		Necessity	1	C	
부위	部位		A region,part	1	C	
